"x1","x2","x3","x4","y"
1.26621701197586,-0.147045088267625,1.06362617810701,0.298913306030004,"0"
-0.780045634619646,1.30087844261238,-1.44515131513051,0.792603420262856,"0"
-0.23010463327709,0.560856439925241,-0.160622361064407,1.86220973660395,"0"
0.958997545511028,-0.364022313931982,0.665214324597796,1.08227866932593,"0"
-0.284480597797799,0.979532916806896,-0.599915545312895,1.08917884899899,"0"
-0.176040206870714,-0.236775943989222,-0.137458711233235,0.727293703106988,"0"
0.216804177393949,-0.865819204229873,0.82343933332309,-1.35422465455166,"0"
0.606246203641282,-0.557620664585694,0.443850284772449,0.249131623639151,"0"
-1.52798360398307,1.16846993591762,-1.17400648077774,-0.992400564893056,"0"
0.882920836458913,-0.533384358459323,0.595029522133584,0.563621778872064,"0"
-3.09414769627963,1.42607820167784,-1.58219333637263,0.493119372054793,"0"
-0.43630217786568,0.897183196165219,-0.370111532943081,-0.52563948786924,"0"
1.90987964546326,-0.922707619606506,1.21225822800012,0.480086881244468,"0"
1.94392699344323,-0.750930812288223,1.2942935379508,-1.43190767445694,"0"
0.833689007875859,-0.792489841416422,0.657376317983152,-0.293925878949677,"0"
-0.994552665236097,0.773598702802835,-0.66767247611008,1.44762695214582,"0"
-0.82594300775658,0.481791018800866,-0.506937108034426,2.61175301700925,"0"
-1.38110390189862,0.519359932345552,-0.956943077972652,0.879539626465783,"0"
1.44353997623766,-1.05011562172056,1.00752577671483,0.15306061756807,"0"
0.217124440073728,0.0973583196055906,-0.584436366459792,1.24111989696889,"0"
0.120341565945644,0.143292808153094,0.0888465643887752,-0.865952527155228,"0"
-0.525812271497252,0.440862584245008,-0.342064401634664,1.01098161282353,"0"
0.308955021704595,0.303806396473672,0.36961933740083,-0.233139071686702,"0"
-0.37566314619532,0.209476849062226,-0.259184678843945,-1.24127928147355,"0"
0.426645603183716,0.456343317563739,0.395651424171397,-0.959027502303016,"0"
2.45266911215165,-1.02716085361757,1.47915426598911,0.857078020073662,"0"
0.0607168212132677,0.0615318946764556,0.046246019978984,-1.86148653967842,"0"
0.112959059628031,-0.223768217529458,0.0818196289870639,2.57010258389977,"0"
-0.106947328247289,-0.285213737474904,-0.0855849309372489,1.39307875908127,"0"
-1.11849272040072,1.63557153241415,-1.40010628757628,-0.623991734393464,"0"
0.16796823232528,0.384871412853211,0.187070822383892,-1.0428685253308,"0"
-0.0164385477900413,-0.326688990271297,0.0804717285373554,0.329884011385277,"0"
0.516313694679287,-0.62323677714043,0.439645535298113,-1.26689590561597,"0"
-1.73744093808488,0.603326356653462,-1.17254095104548,0.995141922775824,"0"
-0.118543722353313,0.239635202762143,-0.065686842650401,0.0315757195829238,"0"
1.70401250391815,-1.01250631654291,1.28762093605301,0.259697540174901,"0"
-0.445698758108159,0.500485374141509,-0.284528954990037,-1.28038240497893,"0"
-2.15209194195348,1.37531901243489,-1.46529374470935,1.96951007649235,"0"
1.75590787130252,-0.915940368755376,1.18431307253628,1.22877586008853,"0"
2.63709810708469,-0.800068835918172,1.54824046836746,-0.123047858242787,"0"
